Energy
(MeV)	Elec. Stopping Power
(MeV cm2 g-1)	Ionizing Dose*
(MeV g-1)	Ionizing Dose*
(Gy)
8.0000e+03	6.9197e+00	6.9197e+00	1.1089e-09
8.5000e+03	6.9102e+00	6.9102e+00	1.1074e-09
9.0000e+03	6.9056e+00	6.9056e+00	1.1067e-09
9.5000e+03	6.9049e+00	6.9049e+00	1.1066e-09
1.0000e+04	6.9073e+00	6.9073e+00	1.1069e-09
1.5000e+04	7.0154e+00	7.0154e+00	1.1243e-09
2.0000e+04	7.1654e+00	7.1654e+00	1.1483e-09
2.5000e+04	7.3104e+00	7.3104e+00	1.1715e-09
3.0000e+04	7.4424e+00	7.4424e+00	1.1927e-09
3.5000e+04	7.5611e+00	7.5611e+00	1.2117e-09
4.0000e+04	7.6681e+00	7.6681e+00	1.2289e-09
4.5000e+04	7.7650e+00	7.7650e+00	1.2444e-09
5.0000e+04	7.8532e+00	7.8532e+00	1.2585e-09
5.5000e+04	7.9341e+00	7.9341e+00	1.2715e-09
6.0000e+04	8.0087e+00	8.0087e+00	1.2834e-09
6.5000e+04	8.0778e+00	8.0778e+00	1.2945e-09
7.0000e+04	8.1421e+00	8.1421e+00	1.3048e-09
7.5000e+04	8.2022e+00	8.2022e+00	1.3145e-09
8.0000e+04	8.2586e+00	8.2586e+00	1.3235e-09
8.5000e+04	8.3117e+00	8.3117e+00	1.3320e-09
9.0000e+04	8.3619e+00	8.3619e+00	1.3400e-09
9.5000e+04	8.4094e+00	8.4094e+00	1.3477e-09
1.0000e+05	8.4545e+00	8.4545e+00	1.3549e-09
1.5000e+05	8.8117e+00	8.8117e+00	1.4121e-09
2.0000e+05	9.0643e+00	9.0643e+00	1.4526e-09
2.5000e+05	9.2461e+00	9.2461e+00	1.4817e-09
3.0000e+05	9.3895e+00	9.3895e+00	1.5047e-09
3.5000e+05	9.5085e+00	9.5085e+00	1.5238e-09
4.0000e+05	9.6099e+00	9.6099e+00	1.5400e-09
4.5000e+05	9.6981e+00	9.6981e+00	1.5542e-09
5.0000e+05	9.7761e+00	9.7761e+00	1.5667e-09
5.5000e+05	9.8458e+00	9.8458e+00	1.5779e-09
6.0000e+05	9.9088e+00	9.9088e+00	1.5879e-09
6.5000e+05	9.9662e+00	9.9662e+00	1.5972e-09
7.0000e+05	1.0019e+01	1.0019e+01	1.6056e-09
7.5000e+05	1.0068e+01	1.0068e+01	1.6134e-09
8.0000e+05	1.0113e+01	1.0113e+01	1.6207e-09
8.5000e+05	1.0155e+01	1.0155e+01	1.6274e-09
9.0000e+05	1.0195e+01	1.0195e+01	1.6337e-09
9.5000e+05	1.0232e+01	1.0232e+01	1.6397e-09
1.0000e+06	1.0267e+01	1.0267e+01	1.6453e-09
1.5000e+06	1.0537e+01	1.0537e+01	1.6886e-09
2.0000e+06	1.0721e+01	1.0721e+01	1.7181e-09
2.5000e+06	1.0860e+01	1.0860e+01	1.7403e-09
3.0000e+06	1.0970e+01	1.0970e+01	1.7581e-09
3.5000e+06	1.1062e+01	1.1062e+01	1.7727e-09
4.0000e+06	1.1139e+01	1.1139e+01	1.7852e-09
4.5000e+06	1.1207e+01	1.1207e+01	1.7959e-09
5.0000e+06	1.1266e+01	1.1266e+01	1.8054e-09
5.5000e+06	1.1319e+01	1.1319e+01	1.8139e-09
6.0000e+06	1.1366e+01	1.1366e+01	1.8215e-09
6.5000e+06	1.1409e+01	1.1409e+01	1.8284e-09
7.0000e+06	1.1449e+01	1.1449e+01	1.8347e-09
7.5000e+06	1.1485e+01	1.1485e+01	1.8405e-09
8.0000e+06	1.1518e+01	1.1518e+01	1.8459e-09
8.5000e+06	1.1550e+01	1.1550e+01	1.8509e-09
9.0000e+06	1.1579e+01	1.1579e+01	1.8555e-09
9.5000e+06	1.1606e+01	1.1606e+01	1.8599e-09
1.0000e+07	1.1631e+01	1.1631e+01	1.8640e-09
